,from,to,sizeofFrom,sizeofTo,sizeofFromandTo
8830,近親相姦,体育会系/スポーツ選手,1,1,0
8831,近親相姦,鬼畜,1,1,0
8832,近親相姦,メガネ,1,1,0
8833,近親相姦,ごっくん/食ザー,1,1,0
8834,近親相姦,水着,1,1,0
8835,同居,売春/援交,1,1,0
8836,同居,触手,1,1,0
8837,同居,くすぐり,1,1,0
8838,同居,着衣,1,1,0
8839,同居,母乳,1,1,0
8840,同居,輪姦,1,1,0
8841,同居,制服,1,1,0
8842,同居,けもの/獣化,1,1,0
8843,同居,主従,1,1,0
8844,同居,女体化,1,1,0
8845,同居,幼なじみ,1,1,0
8846,同居,ほのぼの,1,1,0
8847,同居,レイプ,1,1,0
8848,同居,おもちゃ,1,1,0
8849,同居,双子,1,1,0
8850,同居,おねショタ,1,1,0
8851,同居,ロングヘア,1,1,0
8852,同居,ヤンデレ,1,1,0
8853,同居,時間停止,1,1,0
8854,同居,ゲイ/男同士,1,1,0
8855,同居,監禁,1,1,0
8856,同居,妖怪,1,1,0
8857,同居,強気受け,1,1,0
8858,同居,ノーマルプレイ,1,1,0
8859,同居,着物/和服,1,1,0
8860,同居,ツルペタ,1,1,0
8861,同居,靴下,1,1,0
8862,同居,金髪,1,1,0
8863,同居,褐色/日焼け,1,1,0
8864,同居,ロボット/アンドロイド,1,1,0
8865,同居,ホラー,1,1,0
8866,同居,ラブコメ,1,1,0
8867,同居,ツンデレ,1,1,0
8868,同居,ぶっかけ,1,1,0
8869,同居,黒髪,1,1,0
8870,同居,幽霊,1,1,0
8871,同居,アヘ顔,1,1,0
8872,同居,ショタ,1,1,0
8873,同居,ムチムチ,1,1,0
8874,同居,拘束,1,1,0
8875,同居,姉妹,1,1,1
8876,同居,不良/ヤンキー,1,1,0
8877,同居,オールハッピー,1,1,0
8878,同居,体育会系/スポーツ選手,1,1,0
8879,同居,鬼畜,1,1,0
8880,同居,メガネ,1,1,0
8881,同居,ごっくん/食ザー,1,1,0
8882,同居,水着,1,1,0
8883,売春/援交,触手,1,1,0
8884,売春/援交,くすぐり,1,1,0
8885,売春/援交,着衣,1,1,0
8886,売春/援交,母乳,1,1,0
8887,売春/援交,輪姦,1,1,0
8888,売春/援交,制服,1,1,0
8889,売春/援交,けもの/獣化,1,1,0
8890,売春/援交,主従,1,1,0
8891,売春/援交,女体化,1,1,0
8892,売春/援交,幼なじみ,1,1,0
8893,売春/援交,ほのぼの,1,1,0
8894,売春/援交,レイプ,1,1,0
8895,売春/援交,おもちゃ,1,1,0
8896,売春/援交,双子,1,1,0
8897,売春/援交,おねショタ,1,1,0
8898,売春/援交,ロングヘア,1,1,0
8899,売春/援交,ヤンデレ,1,1,0
8900,売春/援交,時間停止,1,1,0
8901,売春/援交,ゲイ/男同士,1,1,0
8902,売春/援交,監禁,1,1,0
8903,売春/援交,妖怪,1,1,0
8904,売春/援交,強気受け,1,1,0
8905,売春/援交,ノーマルプレイ,1,1,0
8906,売春/援交,着物/和服,1,1,0
8907,売春/援交,ツルペタ,1,1,0
8908,売春/援交,靴下,1,1,0
8909,売春/援交,金髪,1,1,0
8910,売春/援交,褐色/日焼け,1,1,0
8911,売春/援交,ロボット/アンドロイド,1,1,0
8912,売春/援交,ホラー,1,1,0
8913,売春/援交,ラブコメ,1,1,0
8914,売春/援交,ツンデレ,1,1,0
8915,売春/援交,ぶっかけ,1,1,0
8916,売春/援交,黒髪,1,1,0
8917,売春/援交,幽霊,1,1,0
8918,売春/援交,アヘ顔,1,1,0
8919,売春/援交,ショタ,1,1,0
8920,売春/援交,ムチムチ,1,1,0
8921,売春/援交,拘束,1,1,0
8922,売春/援交,姉妹,1,1,0
8923,売春/援交,不良/ヤンキー,1,1,0
8924,売春/援交,オールハッピー,1,1,0
8925,売春/援交,体育会系/スポーツ選手,1,1,0
8926,売春/援交,鬼畜,1,1,0
8927,売春/援交,メガネ,1,1,0
8928,売春/援交,ごっくん/食ザー,1,1,0
8929,売春/援交,水着,1,1,0
8930,触手,くすぐり,1,1,0
8931,触手,着衣,1,1,0
8932,触手,母乳,1,1,1
8933,触手,輪姦,1,1,0
8934,触手,制服,1,1,0
8935,触手,けもの/獣化,1,1,0
8936,触手,主従,1,1,0
8937,触手,女体化,1,1,0
8938,触手,幼なじみ,1,1,0
8939,触手,ほのぼの,1,1,0
8940,触手,レイプ,1,1,0
8941,触手,おもちゃ,1,1,0
8942,触手,双子,1,1,0
8943,触手,おねショタ,1,1,0
8944,触手,ロングヘア,1,1,0
8945,触手,ヤンデレ,1,1,0
8946,触手,時間停止,1,1,0
8947,触手,ゲイ/男同士,1,1,0
8948,触手,監禁,1,1,0
8949,触手,妖怪,1,1,0
8950,触手,強気受け,1,1,0
8951,触手,ノーマルプレイ,1,1,0
8952,触手,着物/和服,1,1,0
8953,触手,ツルペタ,1,1,0
8954,触手,靴下,1,1,0
8955,触手,金髪,1,1,0
8956,触手,褐色/日焼け,1,1,0
8957,触手,ロボット/アンドロイド,1,1,0
8958,触手,ホラー,1,1,0
8959,触手,ラブコメ,1,1,0
8960,触手,ツンデレ,1,1,0
8961,触手,ぶっかけ,1,1,0
8962,触手,黒髪,1,1,0
8963,触手,幽霊,1,1,0
8964,触手,アヘ顔,1,1,0
8965,触手,ショタ,1,1,0
8966,触手,ムチムチ,1,1,0
8967,触手,拘束,1,1,0
8968,触手,姉妹,1,1,0
8969,触手,不良/ヤンキー,1,1,0
8970,触手,オールハッピー,1,1,0
8971,触手,体育会系/スポーツ選手,1,1,0
8972,触手,鬼畜,1,1,0
8973,触手,メガネ,1,1,0
8974,触手,ごっくん/食ザー,1,1,0
8975,触手,水着,1,1,0
8976,くすぐり,着衣,1,1,0
8977,くすぐり,母乳,1,1,0
8978,くすぐり,輪姦,1,1,0
8979,くすぐり,制服,1,1,0
8980,くすぐり,けもの/獣化,1,1,0
8981,くすぐり,主従,1,1,0
8982,くすぐり,女体化,1,1,0
8983,くすぐり,幼なじみ,1,1,0
8984,くすぐり,ほのぼの,1,1,0
8985,くすぐり,レイプ,1,1,0
8986,くすぐり,おもちゃ,1,1,0
8987,くすぐり,双子,1,1,0
8988,くすぐり,おねショタ,1,1,0
8989,くすぐり,ロングヘア,1,1,0
8990,くすぐり,ヤンデレ,1,1,0
8991,くすぐり,時間停止,1,1,0
8992,くすぐり,ゲイ/男同士,1,1,0
8993,くすぐり,監禁,1,1,0
8994,くすぐり,妖怪,1,1,0
8995,くすぐり,強気受け,1,1,0
8996,くすぐり,ノーマルプレイ,1,1,0
8997,くすぐり,着物/和服,1,1,0
8998,くすぐり,ツルペタ,1,1,0
8999,くすぐり,靴下,1,1,0
9000,くすぐり,金髪,1,1,0
9001,くすぐり,褐色/日焼け,1,1,0
9002,くすぐり,ロボット/アンドロイド,1,1,0
9003,くすぐり,ホラー,1,1,0
9004,くすぐり,ラブコメ,1,1,0
9005,くすぐり,ツンデレ,1,1,0
9006,くすぐり,ぶっかけ,1,1,0
9007,くすぐり,黒髪,1,1,0
9008,くすぐり,幽霊,1,1,0
9009,くすぐり,アヘ顔,1,1,0
9010,くすぐり,ショタ,1,1,0
9011,くすぐり,ムチムチ,1,1,0
9012,くすぐり,拘束,1,1,0
9013,くすぐり,姉妹,1,1,0
9014,くすぐり,不良/ヤンキー,1,1,0
9015,くすぐり,オールハッピー,1,1,0
9016,くすぐり,体育会系/スポーツ選手,1,1,0
9017,くすぐり,鬼畜,1,1,0
9018,くすぐり,メガネ,1,1,0
9019,くすぐり,ごっくん/食ザー,1,1,0
9020,くすぐり,水着,1,1,0
9021,着衣,母乳,1,1,0
9022,着衣,輪姦,1,1,0
9023,着衣,制服,1,1,0
9024,着衣,けもの/獣化,1,1,0
9025,着衣,主従,1,1,0
9026,着衣,女体化,1,1,0
9027,着衣,幼なじみ,1,1,0
9028,着衣,ほのぼの,1,1,0
9029,着衣,レイプ,1,1,0
9030,着衣,おもちゃ,1,1,0
9031,着衣,双子,1,1,0
9032,着衣,おねショタ,1,1,0
9033,着衣,ロングヘア,1,1,0
9034,着衣,ヤンデレ,1,1,0
9035,着衣,時間停止,1,1,0
9036,着衣,ゲイ/男同士,1,1,0
9037,着衣,監禁,1,1,0
9038,着衣,妖怪,1,1,0
9039,着衣,強気受け,1,1,0
9040,着衣,ノーマルプレイ,1,1,0
9041,着衣,着物/和服,1,1,0
9042,着衣,ツルペタ,1,1,0
9043,着衣,靴下,1,1,0
9044,着衣,金髪,1,1,0
9045,着衣,褐色/日焼け,1,1,0
9046,着衣,ロボット/アンドロイド,1,1,0
9047,着衣,ホラー,1,1,0
9048,着衣,ラブコメ,1,1,0
9049,着衣,ツンデレ,1,1,0
9050,着衣,ぶっかけ,1,1,1
9051,着衣,黒髪,1,1,0
9052,着衣,幽霊,1,1,0
9053,着衣,アヘ顔,1,1,0
9054,着衣,ショタ,1,1,0
9055,着衣,ムチムチ,1,1,0
9056,着衣,拘束,1,1,0
9057,着衣,姉妹,1,1,0
9058,着衣,不良/ヤンキー,1,1,0
9059,着衣,オールハッピー,1,1,0
9060,着衣,体育会系/スポーツ選手,1,1,1
9061,着衣,鬼畜,1,1,0
9062,着衣,メガネ,1,1,0
9063,着衣,ごっくん/食ザー,1,1,0
9064,着衣,水着,1,1,0
9065,母乳,輪姦,1,1,0
9066,母乳,制服,1,1,0
9067,母乳,けもの/獣化,1,1,0
9068,母乳,主従,1,1,0
9069,母乳,女体化,1,1,0
9070,母乳,幼なじみ,1,1,0
9071,母乳,ほのぼの,1,1,0
9072,母乳,レイプ,1,1,0
9073,母乳,おもちゃ,1,1,0
9074,母乳,双子,1,1,0
9075,母乳,おねショタ,1,1,0
9076,母乳,ロングヘア,1,1,0
9077,母乳,ヤンデレ,1,1,0
9078,母乳,時間停止,1,1,0
9079,母乳,ゲイ/男同士,1,1,0
9080,母乳,監禁,1,1,0
9081,母乳,妖怪,1,1,0
9082,母乳,強気受け,1,1,0
9083,母乳,ノーマルプレイ,1,1,0
9084,母乳,着物/和服,1,1,0
9085,母乳,ツルペタ,1,1,0
9086,母乳,靴下,1,1,0
9087,母乳,金髪,1,1,0
9088,母乳,褐色/日焼け,1,1,0
9089,母乳,ロボット/アンドロイド,1,1,0
9090,母乳,ホラー,1,1,0
9091,母乳,ラブコメ,1,1,0
9092,母乳,ツンデレ,1,1,0
9093,母乳,ぶっかけ,1,1,0
9094,母乳,黒髪,1,1,0
9095,母乳,幽霊,1,1,0
9096,母乳,アヘ顔,1,1,0
9097,母乳,ショタ,1,1,0
9098,母乳,ムチムチ,1,1,0
9099,母乳,拘束,1,1,0
9100,母乳,姉妹,1,1,0
9101,母乳,不良/ヤンキー,1,1,0
9102,母乳,オールハッピー,1,1,0
9103,母乳,体育会系/スポーツ選手,1,1,0
9104,母乳,鬼畜,1,1,0
9105,母乳,メガネ,1,1,0
9106,母乳,ごっくん/食ザー,1,1,0
9107,母乳,水着,1,1,0
9108,輪姦,制服,1,1,0
9109,輪姦,けもの/獣化,1,1,0
9110,輪姦,主従,1,1,0
9111,輪姦,女体化,1,1,0
9112,輪姦,幼なじみ,1,1,0
9113,輪姦,ほのぼの,1,1,0
9114,輪姦,レイプ,1,1,0
9115,輪姦,おもちゃ,1,1,0
9116,輪姦,双子,1,1,0
9117,輪姦,おねショタ,1,1,0
9118,輪姦,ロングヘア,1,1,0
9119,輪姦,ヤンデレ,1,1,0
9120,輪姦,時間停止,1,1,0
9121,輪姦,ゲイ/男同士,1,1,0
9122,輪姦,監禁,1,1,0
9123,輪姦,妖怪,1,1,0
9124,輪姦,強気受け,1,1,0
9125,輪姦,ノーマルプレイ,1,1,0
9126,輪姦,着物/和服,1,1,0
9127,輪姦,ツルペタ,1,1,0
9128,輪姦,靴下,1,1,0
9129,輪姦,金髪,1,1,0
9130,輪姦,褐色/日焼け,1,1,0
9131,輪姦,ロボット/アンドロイド,1,1,0
9132,輪姦,ホラー,1,1,0
9133,輪姦,ラブコメ,1,1,0
9134,輪姦,ツンデレ,1,1,0
9135,輪姦,ぶっかけ,1,1,0
9136,輪姦,黒髪,1,1,0
9137,輪姦,幽霊,1,1,0
9138,輪姦,アヘ顔,1,1,0
9139,輪姦,ショタ,1,1,0
9140,輪姦,ムチムチ,1,1,0
9141,輪姦,拘束,1,1,0
9142,輪姦,姉妹,1,1,0
9143,輪姦,不良/ヤンキー,1,1,0
9144,輪姦,オールハッピー,1,1,0
9145,輪姦,体育会系/スポーツ選手,1,1,0
9146,輪姦,鬼畜,1,1,0
9147,輪姦,メガネ,1,1,0
9148,輪姦,ごっくん/食ザー,1,1,0
9149,輪姦,水着,1,1,0
9150,制服,けもの/獣化,1,1,0
9151,制服,主従,1,1,0
9152,制服,女体化,1,1,0
9153,制服,幼なじみ,1,1,0
9154,制服,ほのぼの,1,1,0
9155,制服,レイプ,1,1,0
9156,制服,おもちゃ,1,1,0
9157,制服,双子,1,1,0
9158,制服,おねショタ,1,1,0
9159,制服,ロングヘア,1,1,0
9160,制服,ヤンデレ,1,1,0
9161,制服,時間停止,1,1,0
9162,制服,ゲイ/男同士,1,1,0
9163,制服,監禁,1,1,0
9164,制服,妖怪,1,1,0
9165,制服,強気受け,1,1,0
9166,制服,ノーマルプレイ,1,1,0
9167,制服,着物/和服,1,1,0
9168,制服,ツルペタ,1,1,0
9169,制服,靴下,1,1,0
9170,制服,金髪,1,1,0
9171,制服,褐色/日焼け,1,1,0
9172,制服,ロボット/アンドロイド,1,1,0
9173,制服,ホラー,1,1,0
9174,制服,ラブコメ,1,1,0
9175,制服,ツンデレ,1,1,0
9176,制服,ぶっかけ,1,1,0
9177,制服,黒髪,1,1,0
9178,制服,幽霊,1,1,0
9179,制服,アヘ顔,1,1,0
9180,制服,ショタ,1,1,0
9181,制服,ムチムチ,1,1,0
9182,制服,拘束,1,1,0
9183,制服,姉妹,1,1,0
9184,制服,不良/ヤンキー,1,1,0
9185,制服,オールハッピー,1,1,0
9186,制服,体育会系/スポーツ選手,1,1,0
9187,制服,鬼畜,1,1,0
9188,制服,メガネ,1,1,0
9189,制服,ごっくん/食ザー,1,1,0
9190,制服,水着,1,1,0
9191,けもの/獣化,主従,1,1,0
9192,けもの/獣化,女体化,1,1,0
9193,けもの/獣化,幼なじみ,1,1,0
9194,けもの/獣化,ほのぼの,1,1,0
9195,けもの/獣化,レイプ,1,1,0
9196,けもの/獣化,おもちゃ,1,1,0
9197,けもの/獣化,双子,1,1,0
9198,けもの/獣化,おねショタ,1,1,0
9199,けもの/獣化,ロングヘア,1,1,0
9200,けもの/獣化,ヤンデレ,1,1,0
9201,けもの/獣化,時間停止,1,1,0
9202,けもの/獣化,ゲイ/男同士,1,1,0
9203,けもの/獣化,監禁,1,1,0
9204,けもの/獣化,妖怪,1,1,0
9205,けもの/獣化,強気受け,1,1,0
9206,けもの/獣化,ノーマルプレイ,1,1,0
9207,けもの/獣化,着物/和服,1,1,0
9208,けもの/獣化,ツルペタ,1,1,0
9209,けもの/獣化,靴下,1,1,0
9210,けもの/獣化,金髪,1,1,0
9211,けもの/獣化,褐色/日焼け,1,1,0
9212,けもの/獣化,ロボット/アンドロイド,1,1,0
9213,けもの/獣化,ホラー,1,1,0
9214,けもの/獣化,ラブコメ,1,1,0
9215,けもの/獣化,ツンデレ,1,1,0
9216,けもの/獣化,ぶっかけ,1,1,0
9217,けもの/獣化,黒髪,1,1,0
9218,けもの/獣化,幽霊,1,1,0
9219,けもの/獣化,アヘ顔,1,1,0
9220,けもの/獣化,ショタ,1,1,0
9221,けもの/獣化,ムチムチ,1,1,0
9222,けもの/獣化,拘束,1,1,0
9223,けもの/獣化,姉妹,1,1,0
9224,けもの/獣化,不良/ヤンキー,1,1,0
9225,けもの/獣化,オールハッピー,1,1,0
9226,けもの/獣化,体育会系/スポーツ選手,1,1,0
9227,けもの/獣化,鬼畜,1,1,0
9228,けもの/獣化,メガネ,1,1,0
9229,けもの/獣化,ごっくん/食ザー,1,1,0
9230,けもの/獣化,水着,1,1,0
9231,主従,女体化,1,1,0
9232,主従,幼なじみ,1,1,0
9233,主従,ほのぼの,1,1,0
9234,主従,レイプ,1,1,0
9235,主従,おもちゃ,1,1,0
9236,主従,双子,1,1,0
9237,主従,おねショタ,1,1,0
9238,主従,ロングヘア,1,1,0
9239,主従,ヤンデレ,1,1,0
9240,主従,時間停止,1,1,0
9241,主従,ゲイ/男同士,1,1,0
9242,主従,監禁,1,1,0
9243,主従,妖怪,1,1,0
9244,主従,強気受け,1,1,0
9245,主従,ノーマルプレイ,1,1,0
9246,主従,着物/和服,1,1,0
9247,主従,ツルペタ,1,1,0
9248,主従,靴下,1,1,0
9249,主従,金髪,1,1,0
9250,主従,褐色/日焼け,1,1,0
9251,主従,ロボット/アンドロイド,1,1,0
9252,主従,ホラー,1,1,0
9253,主従,ラブコメ,1,1,0
9254,主従,ツンデレ,1,1,0
9255,主従,ぶっかけ,1,1,0
9256,主従,黒髪,1,1,0
9257,主従,幽霊,1,1,0
9258,主従,アヘ顔,1,1,0
9259,主従,ショタ,1,1,0
9260,主従,ムチムチ,1,1,0
9261,主従,拘束,1,1,0
9262,主従,姉妹,1,1,0
9263,主従,不良/ヤンキー,1,1,0
9264,主従,オールハッピー,1,1,0
9265,主従,体育会系/スポーツ選手,1,1,0
9266,主従,鬼畜,1,1,0
9267,主従,メガネ,1,1,0
9268,主従,ごっくん/食ザー,1,1,0
9269,主従,水着,1,1,0
9270,女体化,幼なじみ,1,1,0
9271,女体化,ほのぼの,1,1,0
9272,女体化,レイプ,1,1,0
9273,女体化,おもちゃ,1,1,0
9274,女体化,双子,1,1,0
9275,女体化,おねショタ,1,1,0
9276,女体化,ロングヘア,1,1,0
9277,女体化,ヤンデレ,1,1,0
9278,女体化,時間停止,1,1,0
9279,女体化,ゲイ/男同士,1,1,0
9280,女体化,監禁,1,1,0
9281,女体化,妖怪,1,1,0
9282,女体化,強気受け,1,1,0
9283,女体化,ノーマルプレイ,1,1,0
9284,女体化,着物/和服,1,1,0
9285,女体化,ツルペタ,1,1,0
9286,女体化,靴下,1,1,0
9287,女体化,金髪,1,1,0
9288,女体化,褐色/日焼け,1,1,0
9289,女体化,ロボット/アンドロイド,1,1,0
9290,女体化,ホラー,1,1,0
9291,女体化,ラブコメ,1,1,0
9292,女体化,ツンデレ,1,1,0
9293,女体化,ぶっかけ,1,1,0
9294,女体化,黒髪,1,1,0
9295,女体化,幽霊,1,1,0
9296,女体化,アヘ顔,1,1,0
9297,女体化,ショタ,1,1,0
9298,女体化,ムチムチ,1,1,0
9299,女体化,拘束,1,1,0
9300,女体化,姉妹,1,1,0
9301,女体化,不良/ヤンキー,1,1,0
9302,女体化,オールハッピー,1,1,0
9303,女体化,体育会系/スポーツ選手,1,1,0
9304,女体化,鬼畜,1,1,0
9305,女体化,メガネ,1,1,0
9306,女体化,ごっくん/食ザー,1,1,0
9307,女体化,水着,1,1,0
9308,幼なじみ,ほのぼの,1,1,0
9309,幼なじみ,レイプ,1,1,0
9310,幼なじみ,おもちゃ,1,1,0
9311,幼なじみ,双子,1,1,0
9312,幼なじみ,おねショタ,1,1,0
9313,幼なじみ,ロングヘア,1,1,0
9314,幼なじみ,ヤンデレ,1,1,0
9315,幼なじみ,時間停止,1,1,0
9316,幼なじみ,ゲイ/男同士,1,1,0
9317,幼なじみ,監禁,1,1,0
9318,幼なじみ,妖怪,1,1,0
9319,幼なじみ,強気受け,1,1,0
9320,幼なじみ,ノーマルプレイ,1,1,0
9321,幼なじみ,着物/和服,1,1,0
9322,幼なじみ,ツルペタ,1,1,0
9323,幼なじみ,靴下,1,1,0
9324,幼なじみ,金髪,1,1,0
9325,幼なじみ,褐色/日焼け,1,1,0
9326,幼なじみ,ロボット/アンドロイド,1,1,0
9327,幼なじみ,ホラー,1,1,0
9328,幼なじみ,ラブコメ,1,1,0
9329,幼なじみ,ツンデレ,1,1,0
9330,幼なじみ,ぶっかけ,1,1,0
9331,幼なじみ,黒髪,1,1,0
9332,幼なじみ,幽霊,1,1,0
9333,幼なじみ,アヘ顔,1,1,0
9334,幼なじみ,ショタ,1,1,0
9335,幼なじみ,ムチムチ,1,1,0
9336,幼なじみ,拘束,1,1,0
9337,幼なじみ,姉妹,1,1,0
9338,幼なじみ,不良/ヤンキー,1,1,0
9339,幼なじみ,オールハッピー,1,1,0
9340,幼なじみ,体育会系/スポーツ選手,1,1,0
9341,幼なじみ,鬼畜,1,1,0
9342,幼なじみ,メガネ,1,1,0
9343,幼なじみ,ごっくん/食ザー,1,1,0
9344,幼なじみ,水着,1,1,0
9345,ほのぼの,レイプ,1,1,0
9346,ほのぼの,おもちゃ,1,1,0
9347,ほのぼの,双子,1,1,0
9348,ほのぼの,おねショタ,1,1,0
9349,ほのぼの,ロングヘア,1,1,0
9350,ほのぼの,ヤンデレ,1,1,0
9351,ほのぼの,時間停止,1,1,0
9352,ほのぼの,ゲイ/男同士,1,1,0
9353,ほのぼの,監禁,1,1,0
9354,ほのぼの,妖怪,1,1,0
9355,ほのぼの,強気受け,1,1,0
9356,ほのぼの,ノーマルプレイ,1,1,0
9357,ほのぼの,着物/和服,1,1,0
9358,ほのぼの,ツルペタ,1,1,0
9359,ほのぼの,靴下,1,1,0
9360,ほのぼの,金髪,1,1,0
9361,ほのぼの,褐色/日焼け,1,1,0
9362,ほのぼの,ロボット/アンドロイド,1,1,0
9363,ほのぼの,ホラー,1,1,0
9364,ほのぼの,ラブコメ,1,1,0
9365,ほのぼの,ツンデレ,1,1,0
9366,ほのぼの,ぶっかけ,1,1,0
9367,ほのぼの,黒髪,1,1,0
9368,ほのぼの,幽霊,1,1,0
9369,ほのぼの,アヘ顔,1,1,0
9370,ほのぼの,ショタ,1,1,0
9371,ほのぼの,ムチムチ,1,1,0
9372,ほのぼの,拘束,1,1,0
9373,ほのぼの,姉妹,1,1,0
9374,ほのぼの,不良/ヤンキー,1,1,0
9375,ほのぼの,オールハッピー,1,1,0
9376,ほのぼの,体育会系/スポーツ選手,1,1,0
9377,ほのぼの,鬼畜,1,1,0
9378,ほのぼの,メガネ,1,1,0
9379,ほのぼの,ごっくん/食ザー,1,1,0
9380,ほのぼの,水着,1,1,0
9381,レイプ,おもちゃ,1,1,0
9382,レイプ,双子,1,1,0
9383,レイプ,おねショタ,1,1,0
9384,レイプ,ロングヘア,1,1,0
9385,レイプ,ヤンデレ,1,1,0
9386,レイプ,時間停止,1,1,0
9387,レイプ,ゲイ/男同士,1,1,0
9388,レイプ,監禁,1,1,0
9389,レイプ,妖怪,1,1,0
9390,レイプ,強気受け,1,1,0
9391,レイプ,ノーマルプレイ,1,1,0
9392,レイプ,着物/和服,1,1,0
9393,レイプ,ツルペタ,1,1,0
9394,レイプ,靴下,1,1,0
9395,レイプ,金髪,1,1,0
9396,レイプ,褐色/日焼け,1,1,0
9397,レイプ,ロボット/アンドロイド,1,1,0
9398,レイプ,ホラー,1,1,0
9399,レイプ,ラブコメ,1,1,0
9400,レイプ,ツンデレ,1,1,0
9401,レイプ,ぶっかけ,1,1,0
9402,レイプ,黒髪,1,1,0
9403,レイプ,幽霊,1,1,0
9404,レイプ,アヘ顔,1,1,0
9405,レイプ,ショタ,1,1,0
9406,レイプ,ムチムチ,1,1,0
9407,レイプ,拘束,1,1,0
9408,レイプ,姉妹,1,1,0
9409,レイプ,不良/ヤンキー,1,1,0
9410,レイプ,オールハッピー,1,1,0
9411,レイプ,体育会系/スポーツ選手,1,1,0
9412,レイプ,鬼畜,1,1,0
9413,レイプ,メガネ,1,1,0
9414,レイプ,ごっくん/食ザー,1,1,0
9415,レイプ,水着,1,1,0
9416,おもちゃ,双子,1,1,0
9417,おもちゃ,おねショタ,1,1,0
9418,おもちゃ,ロングヘア,1,1,0
9419,おもちゃ,ヤンデレ,1,1,0
9420,おもちゃ,時間停止,1,1,0
9421,おもちゃ,ゲイ/男同士,1,1,0
9422,おもちゃ,監禁,1,1,0
9423,おもちゃ,妖怪,1,1,0
9424,おもちゃ,強気受け,1,1,0
9425,おもちゃ,ノーマルプレイ,1,1,0
9426,おもちゃ,着物/和服,1,1,0
9427,おもちゃ,ツルペタ,1,1,0
9428,おもちゃ,靴下,1,1,0
9429,おもちゃ,金髪,1,1,0
9430,おもちゃ,褐色/日焼け,1,1,0
9431,おもちゃ,ロボット/アンドロイド,1,1,0
9432,おもちゃ,ホラー,1,1,0
9433,おもちゃ,ラブコメ,1,1,0
9434,おもちゃ,ツンデレ,1,1,0
9435,おもちゃ,ぶっかけ,1,1,0
9436,おもちゃ,黒髪,1,1,0
9437,おもちゃ,幽霊,1,1,0
9438,おもちゃ,アヘ顔,1,1,0
9439,おもちゃ,ショタ,1,1,0
9440,おもちゃ,ムチムチ,1,1,0
9441,おもちゃ,拘束,1,1,0
9442,おもちゃ,姉妹,1,1,0
9443,おもちゃ,不良/ヤンキー,1,1,0
9444,おもちゃ,オールハッピー,1,1,0
9445,おもちゃ,体育会系/スポーツ選手,1,1,0
9446,おもちゃ,鬼畜,1,1,0
9447,おもちゃ,メガネ,1,1,0
9448,おもちゃ,ごっくん/食ザー,1,1,0
9449,おもちゃ,水着,1,1,0
9450,双子,おねショタ,1,1,0
9451,双子,ロングヘア,1,1,0
9452,双子,ヤンデレ,1,1,0
9453,双子,時間停止,1,1,0
9454,双子,ゲイ/男同士,1,1,0
9455,双子,監禁,1,1,0
9456,双子,妖怪,1,1,0
9457,双子,強気受け,1,1,0
9458,双子,ノーマルプレイ,1,1,0
9459,双子,着物/和服,1,1,0
9460,双子,ツルペタ,1,1,0
9461,双子,靴下,1,1,0
9462,双子,金髪,1,1,0
9463,双子,褐色/日焼け,1,1,0
9464,双子,ロボット/アンドロイド,1,1,0
9465,双子,ホラー,1,1,0
9466,双子,ラブコメ,1,1,0
9467,双子,ツンデレ,1,1,0
